system:index,Name,OBJECTID,blue,green,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,.geo
1_2_LE07_119038_20040803_0000b3eaf0fa1f962321_0,Changshu4,4,1289,1490,31.65122815,120.7689774,0.011728931,0.16566567,2329,66,1667,2537,2275,
1_1_LT05_119038_20040811_0000b3eaf0fa1f962321_0,Changshu4,4,839,997,31.65122815,120.7689774,0.089171976,0.101252235,1539,66,1256,1497,1287,
1_2_LE07_119038_20040819_0000b3eaf0fa1f962321_0,Changshu4,4,1232,1479,31.65122815,120.7689774,-0.063276164,0.17246485,2376,66,1677,2900,2697,
1_1_LT05_119038_20041014_0000b3eaf0fa1f962321_0,Changshu4,4,1263,1448,31.65122815,120.7689774,0.3407155,0.034505423,1574,66,1469,1061,774,
1_2_LE07_119038_20041022_0000b3eaf0fa1f962321_0,Changshu4,4,2326,2365,31.65122815,120.7689774,0.08229644,0.01974496,2479,66,2383,2296,2102,
1_1_LT05_119038_20041115_0000b3eaf0fa1f962321_0,Changshu4,4,1168,1364,31.65122815,120.7689774,-0.046145342,0.045743715,1726,66,1575,2327,1893,
1_2_LE07_119038_20041123_0000b3eaf0fa1f962321_0,Changshu4,4,1134,1402,31.65122815,120.7689774,-0.113056526,0.06775068,1773,66,1548,2435,2225,
1_2_LE07_119038_20041209_0000b3eaf0fa1f962321_0,Changshu4,4,961,1218,31.65122815,120.7689774,-0.15626489,0.108607195,1771,66,1424,2469,2427,
1_1_LT05_119038_20041217_0000b3eaf0fa1f962321_0,Changshu4,4,1311,1503,31.65122815,120.7689774,-0.009691096,0.057910062,1635,66,1456,1827,1667,
1_2_LE07_119038_20041225_0000b3eaf0fa1f962321_0,Changshu4,4,1409,1505,31.65122815,120.7689774,-0.06713781,0.05029838,1848,66,1671,2252,2114,
1_2_LE07_119038_20050110_0000b3eaf0fa1f962321_0,Changshu4,4,1158,1284,31.65122815,120.7689774,-0.08869988,0.091385335,1875,66,1561,2387,2240,
1_1_LT05_119038_20050219_0000b3eaf0fa1f962321_0,Changshu4,4,1278,1508,31.65122815,120.7689774,0.01669574,0.09149278,2040,66,1698,2287,1973,
1_1_LT05_119038_20050307_0000b3eaf0fa1f962321_0,Changshu4,4,1132,1433,31.65122815,120.7689774,-0.085701294,0.118776076,2011,66,1584,2564,2388,
1_1_LT05_119038_20050323_0000b3eaf0fa1f962321_0,Changshu4,4,1065,1349,31.65122815,120.7689774,-0.054189797,0.11917423,1789,66,1408,2282,1994,
1_2_LE07_119038_20050331_0000b3eaf0fa1f962321_0,Changshu4,4,1016,1351,31.65122815,120.7689774,-0.116142556,0.10918179,2108,66,1693,2747,2662,
1_1_LT05_119038_20050408_0000b3eaf0fa1f962321_0,Changshu4,4,1302,1513,31.65122815,120.7689774,-0.06782535,0.117662005,2199,66,1736,2666,2519,
1_2_LE07_119038_20050416_0000b3eaf0fa1f962321_0,Changshu4,4,1253,1475,31.65122815,120.7689774,-0.062315885,0.1217132,2069,66,1620,2462,2344,
1_1_LT05_119038_20050510_0000b3eaf0fa1f962321_0,Changshu4,4,1096,1564,31.65122815,120.7689774,-0.039452497,0.15432994,2386,66,1748,2729,2582,
1_2_LE07_119038_20050619_0000b3eaf0fa1f962321_0,Changshu4,4,1345,1446,31.65122815,120.7689774,-0.07961427,0.1237678,2052,66,1600,2573,2407,
1_2_LE07_119038_20050907_0000b3eaf0fa1f962321_0,Changshu4,4,1151,1420,31.65122815,120.7689774,-0.017387617,0.16637301,2317,66,1656,2599,2399,
1_1_LT05_119038_20050915_0000b3eaf0fa1f962321_0,Changshu4,4,1440,1657,31.65122815,120.7689774,0.052913595,0.18225119,2358,66,1631,2429,2121,
1_1_LT05_119038_20051017_0000b3eaf0fa1f962321_0,Changshu4,4,1367,1576,31.65122815,120.7689774,-0.084039085,0.10044352,2109,66,1724,2565,2496,
1_1_LT05_119038_20051118_0000b3eaf0fa1f962321_0,Changshu4,4,1306,1512,31.65122815,120.7689774,-0.066287875,0.11759705,1972,66,1557,2489,2252,
1_2_LE07_119038_20060302_0000b3eaf0fa1f962321_0,Changshu4,4,1063,1271,31.65122815,120.7689774,-0.09767442,0.087315634,1843,66,1547,2382,2242,
1_2_LE07_119038_20060318_0000b3eaf0fa1f962321_0,Changshu4,4,1362,1479,31.65122815,120.7689774,-0.0155521,0.082668185,1899,66,1609,2195,1959,
1_2_LE07_119038_20060403_0000b3eaf0fa1f962321_0,Changshu4,4,1093,1425,31.65122815,120.7689774,-0.045533393,0.14605571,2201,66,1640,2602,2411,
1_1_LT05_119038_20060801_0000b3eaf0fa1f962321_0,Changshu4,4,1391,1509,31.65122815,120.7689774,-0.039227054,0.19004308,2486,66,1692,3029,2689,
1_1_LT05_119038_20060817_0000b3eaf0fa1f962321_0,Changshu4,4,1388,1689,31.65122815,120.7689774,0.03263178,0.1932173,2674,66,1808,2750,2505,
1_1_LT05_119038_20060918_0000b3eaf0fa1f962321_0,Changshu4,4,1031,1456,31.65122815,120.7689774,0.002879473,0.18868844,2438,66,1664,2699,2424,
1_2_LE07_119038_20060926_0000b3eaf0fa1f962321_0,Changshu4,4,1143,1498,31.65122815,120.7689774,-0.032306537,0.17224118,2576,66,1819,2984,2748,
1_1_LT05_119038_20061004_0000b3eaf0fa1f962321_0,Changshu4,4,739,855,31.65122815,120.7689774,0.2299847,0.16747338,1206,66,860,872,755,
1_1_LT05_119038_20061223_0000b3eaf0fa1f962321_0,Changshu4,4,1365,1577,31.65122815,120.7689774,-0.07344358,0.056865465,1905,66,1700,2343,2207,
1_1_LT05_119038_20070124_0000b3eaf0fa1f962321_0,Changshu4,4,1662,1796,31.65122815,120.7689774,0.004398021,0.018962633,1827,66,1759,2053,1811,
1_1_LT05_118038_20070202_0000b3eaf0fa1f962321_0,Changshu4,4,1243,1664,31.65122815,120.7689774,-0.04241553,0.054910243,1998,66,1790,2320,2175,
1_1_LT05_119038_20070313_0000b3eaf0fa1f962321_0,Changshu4,4,1531,1646,31.65122815,120.7689774,0.30047694,0.021861337,1636,66,1566,1129,880,
1_1_LT05_119038_20070329_0000b3eaf0fa1f962321_0,Changshu4,4,1215,1579,31.65122815,120.7689774,-0.046749294,0.12902395,2192,66,1691,2627,2407,
1_2_LE07_119038_20070406_0000b3eaf0fa1f962321_0,Changshu4,4,1481,1609,31.65122815,120.7689774,0.027332705,0.1309987,2180,66,1675,2084,2064,
1_1_LT05_118038_20070407_0000b3eaf0fa1f962321_0,Changshu4,4,1403,1687,31.65122815,120.7689774,-0.024243824,0.09142562,2113,66,1759,2347,2218,
1_2_LE07_119038_20070508_0000b3eaf0fa1f962321_0,Changshu4,4,1097,1421,31.65122815,120.7689774,-0.078615725,0.13532166,2303,66,1754,2772,2696,
1_2_LE07_119038_20070913_0000b3eaf0fa1f962321_0,Changshu4,4,1404,1543,31.65122815,120.7689774,-0.052940026,0.1769847,2424,66,1695,2863,2695,
1_2_LE07_119038_20071015_0000b3eaf0fa1f962321_0,Changshu4,4,1067,1458,31.65122815,120.7689774,-0.06236831,0.13694431,2225,66,1689,2838,2521,
1_2_LE07_119038_20080103_0000b3eaf0fa1f962321_0,Changshu4,4,1152,1375,31.65122815,120.7689774,-0.07713819,0.09543569,1980,66,1635,2319,2311,
1_1_LT05_119038_20080212_0000b3eaf0fa1f962321_0,Changshu4,4,1567,2009,31.65122815,120.7689774,0.11441815,0.028597163,2284,66,2157,2107,1815,
1_2_LE07_119038_20080220_0000b3eaf0fa1f962321_0,Changshu4,4,1457,1590,31.65122815,120.7689774,-0.07688565,0.053596225,1897,66,1704,2239,2213,
1_1_LT05_119038_20080228_0000b3eaf0fa1f962321_0,Changshu4,4,1155,1530,31.65122815,120.7689774,-0.053003535,0.077747986,2010,66,1720,2640,2235,
1_2_LE07_119038_20080323_0000b3eaf0fa1f962321_0,Changshu4,4,1230,1414,31.65122815,120.7689774,-0.006134969,0.13540791,2025,66,1542,2342,2050,
1_2_LE07_119038_20080424_0000b3eaf0fa1f962321_0,Changshu4,4,1039,1337,31.65122815,120.7689774,-0.08881923,0.16328709,2180,66,1568,2527,2605,
1_1_LT05_119038_20080502_0000b3eaf0fa1f962321_0,Changshu4,4,1017,1380,31.65122815,120.7689774,-0.03527412,0.17312661,2270,66,1600,2709,2436,
1_1_LT05_119038_20080603_0000b3eaf0fa1f962321_0,Changshu4,4,1240,1559,31.65122815,120.7689774,-0.061497867,0.14967678,2312,66,1710,2854,2615,
1_1_LT05_119038_20080705_0000b3eaf0fa1f962321_0,Changshu4,4,1067,1533,31.65122815,120.7689774,-0.058520902,0.12992024,2196,66,1691,2658,2469,
1_1_LT05_119038_20080721_0000b3eaf0fa1f962321_0,Changshu4,4,1693,1923,31.65122815,120.7689774,0.08798714,0.18098561,2708,66,1878,2584,2270,
1_2_LE07_119038_20080814_0000b3eaf0fa1f962321_0,Changshu4,4,2019,1915,31.65122815,120.7689774,0.10693512,0.15069768,2474,66,1826,2478,1996,
1_1_LT05_119038_20080822_0000b3eaf0fa1f962321_0,Changshu4,4,1063,1515,31.65122815,120.7689774,0.06864065,0.2631818,2779,66,1621,2685,2422,
1_1_LT05_119038_20081212_0000b3eaf0fa1f962321_0,Changshu4,4,1064,1224,31.65122815,120.7689774,0.09551986,-0.014823261,1296,66,1335,1314,1070,
1_2_LE07_119038_20090326_0000b3eaf0fa1f962321_0,Changshu4,4,1170,1262,31.65122815,120.7689774,0.24239935,0.09406657,1512,66,1252,1181,922,
1_2_LE07_119038_20090411_0000b3eaf0fa1f962321_0,Changshu4,4,1023,1312,31.65122815,120.7689774,0.121937156,0.1501182,1946,66,1438,1795,1523,
1_2_LE07_119038_20090427_0000b3eaf0fa1f962321_0,Changshu4,4,990,1278,31.65122815,120.7689774,0.057632837,0.13621262,1881,66,1430,1874,1676,
1_1_LT05_119038_20090606_0000b3eaf0fa1f962321_0,Changshu4,4,1094,1244,31.65122815,120.7689774,0.16131285,0.14217032,1663,66,1249,1504,1201,
1_1_LT05_119038_20090825_0000b3eaf0fa1f962321_0,Changshu4,4,1686,1893,31.65122815,120.7689774,0.43346864,0.31078574,3178,66,1671,2023,1256,
1_2_LE07_119038_20090902_0000b3eaf0fa1f962321_0,Changshu4,4,1346,1474,31.65122815,120.7689774,0.48723105,0.47154796,3698,66,1328,2314,1275,
1_1_LT05_119038_20090910_0000b3eaf0fa1f962321_0,Changshu4,4,1793,1867,31.65122815,120.7689774,0.41606426,0.33814043,3526,66,1744,2351,1454,
1_2_LE07_119038_20091020_0000b3eaf0fa1f962321_0,Changshu4,4,735,943,31.65122815,120.7689774,0.23353659,0.33840555,2023,66,1000,1795,1257,
1_2_LE07_119038_20091105_0000b3eaf0fa1f962321_0,Changshu4,4,1110,1191,31.65122815,120.7689774,0.23574731,0.22592479,2005,66,1266,1900,1240,
1_2_LE07_119038_20091121_0000b3eaf0fa1f962321_0,Changshu4,4,1207,1208,31.65122815,120.7689774,0.334444,0.18054532,1602,66,1112,1255,799,
1_2_LE07_119038_20091207_0000b3eaf0fa1f962321_0,Changshu4,4,972,1087,31.65122815,120.7689774,0.14103924,0.17467248,1614,66,1134,1514,1215,
1_2_LE07_119038_20091223_0000b3eaf0fa1f962321_0,Changshu4,4,1245,1310,31.65122815,120.7689774,0.16474526,0.08186529,1566,66,1329,1554,1123,
1_2_LE07_119038_20100108_0000b3eaf0fa1f962321_0,Changshu4,4,1235,1272,31.65122815,120.7689774,0.05969148,0.09116022,1580,66,1316,1707,1402,
1_2_LE07_119038_20100124_0000b3eaf0fa1f962321_0,Changshu4,4,1443,1487,31.65122815,120.7689774,0.14644352,0.042816367,1644,66,1509,1582,1224,
1_2_LE07_119038_20100313_0000b3eaf0fa1f962321_0,Changshu4,4,1364,1416,31.65122815,120.7689774,0.1873385,0.14803249,1838,66,1364,1629,1258,
1_2_LE07_119038_20100430_0000b3eaf0fa1f962321_0,Changshu4,4,856,1079,31.65122815,120.7689774,0.3091537,0.3624925,2274,66,1064,1622,1200,
1_1_LT05_119038_20100524_0000b3eaf0fa1f962321_0,Changshu4,4,674,851,31.65122815,120.7689774,0.37658507,0.47116295,2334,66,839,1650,1057,
1_2_LE07_119038_20100804_0000b3eaf0fa1f962321_0,Changshu4,4,435,427,31.65122815,120.7689774,0.8009868,0.52400833,1095,66,342,360,121,
1_1_LT05_119038_20100812_0000b3eaf0fa1f962321_0,Changshu4,4,1397,1305,31.65122815,120.7689774,0.53291464,0.47790983,3295,66,1164,2044,1004,
1_2_LE07_119038_20100820_0000b3eaf0fa1f962321_0,Changshu4,4,376,646,31.65122815,120.7689774,0.6440258,0.7521797,3316,66,469,1734,718,
1_1_LT05_119038_20101031_0000b3eaf0fa1f962321_0,Changshu4,4,1312,1369,31.65122815,120.7689774,0.3313125,0.27748692,2196,66,1242,1748,1103,
1_1_LT05_119038_20101202_0000b3eaf0fa1f962321_0,Changshu4,4,903,971,31.65122815,120.7689774,0.18493661,0.2204301,1589,66,1015,1761,1093,
1_2_LE07_119038_20101210_0000b3eaf0fa1f962321_0,Changshu4,4,933,1038,31.65122815,120.7689774,0.09107981,0.20331377,1743,66,1154,1863,1452,
1_1_LT05_119038_20101218_0000b3eaf0fa1f962321_0,Changshu4,4,675,739,31.65122815,120.7689774,0.1198556,0.2760181,1551,66,880,1859,1219,
1_1_LT05_119038_20110103_0000b3eaf0fa1f962321_0,Changshu4,4,1351,1399,31.65122815,120.7689774,0.12169954,0.11729141,1848,66,1460,1991,1447,
1_1_LT05_119038_20110204_0000b3eaf0fa1f962321_0,Changshu4,4,922,1036,31.65122815,120.7689774,0.06452648,0.15782122,1658,66,1206,1943,1457,
1_2_LE07_119038_20110212_0000b3eaf0fa1f962321_0,Changshu4,4,1186,1204,31.65122815,120.7689774,0.05936635,0.13926563,1722,66,1301,1911,1529,
1_1_LT05_119038_20110220_0000b3eaf0fa1f962321_0,Changshu4,4,1340,1409,31.65122815,120.7689774,0.13322528,0.099025466,1748,66,1433,1759,1337,
1_1_LT05_119038_20110324_0000b3eaf0fa1f962321_0,Changshu4,4,1343,1380,31.65122815,120.7689774,0.13322528,0.099025466,1748,66,1433,1613,1337,
1_2_LE07_119038_20110401_0000b3eaf0fa1f962321_0,Changshu4,4,1116,1410,31.65122815,120.7689774,-0.023992322,0.11574328,2034,66,1612,2325,2134,
1_1_LT05_119038_20110409_0000b3eaf0fa1f962321_0,Changshu4,4,1427,1592,31.65122815,120.7689774,0.092749655,0.10209713,1997,66,1627,1984,1658,
1_2_LE07_119038_20110417_0000b3eaf0fa1f962321_0,Changshu4,4,1165,1414,31.65122815,120.7689774,0.039385684,0.1237279,2098,66,1636,2187,1939,
1_1_LT05_119038_20110425_0000b3eaf0fa1f962321_0,Changshu4,4,1174,1331,31.65122815,120.7689774,0.057524398,0.16459276,2059,66,1477,2179,1835,
1_2_LE07_119038_20110519_0000b3eaf0fa1f962321_0,Changshu4,4,1198,1508,31.65122815,120.7689774,0.14484304,0.22416687,2553,66,1618,2277,1907,
1_1_LT05_119038_20110628_0000b3eaf0fa1f962321_0,Changshu4,4,743,1201,31.65122815,120.7689774,0.14933059,0.22637363,2232,66,1408,2166,1652,
1_1_LT05_119038_20110730_0000b3eaf0fa1f962321_0,Changshu4,4,973,1272,31.65122815,120.7689774,0.050566036,0.15710723,2088,66,1521,2248,1887,
1_2_LE07_119038_20110908_0000b3eaf0fa1f962321_0,Changshu4,4,2160,2125,31.65122815,120.7689774,0.14542021,0.093038976,2426,66,2013,2152,1810,
1_1_LT05_119038_20110916_0000b3eaf0fa1f962321_0,Changshu4,4,1194,1308,31.65122815,120.7689774,0.104253545,0.15163815,1986,66,1463,1901,1611,
1_2_LE07_119038_20110924_0000b3eaf0fa1f962321_0,Changshu4,4,795,1084,31.65122815,120.7689774,0.02502571,0.096442975,1495,66,1232,1569,1422,
1_2_LE07_119038_20111127_0000b3eaf0fa1f962321_0,Changshu4,4,1065,1171,31.65122815,120.7689774,0.11557789,0.0521327,1443,66,1300,1428,1144,
1_2_LE07_119038_20120403_0000b3eaf0fa1f962321_0,Changshu4,4,876,1073,31.65122815,120.7689774,0.019328587,0.091899745,1503,66,1250,1734,1446,
1_2_LE07_119038_20121012_0000b3eaf0fa1f962321_0,Changshu4,4,838,914,31.65122815,120.7689774,0.03385827,0.17810677,1313,66,916,1416,1227,
1_2_LE07_119038_20121028_0000b3eaf0fa1f962321_0,Changshu4,4,1590,1596,31.65122815,120.7689774,0.04395924,0.054085832,1793,66,1609,1808,1642,
1_2_LE07_119038_20121113_0000b3eaf0fa1f962321_0,Changshu4,4,1130,1397,31.65122815,120.7689774,0.114699334,0.09339159,2002,66,1660,2016,1590,
1_2_LE07_119038_20130711_0000b3eaf0fa1f962321_0,Changshu4,4,1062,1220,31.65122815,120.7689774,0.028976573,0.078165375,1669,66,1427,1712,1575,
2_LC08_119038_20130719_0000b3eaf0fa1f962321_0,Changshu4,4,742,983,31.65122815,120.7689774,0.08673668,0.055933483,1397,322,1249,1390,1174,
1_2_LE07_119038_20130812_0000b3eaf0fa1f962321_0,Changshu4,4,761,977,31.65122815,120.7689774,0.14120561,0.075068064,1382,66,1189,1161,1040,
2_LC08_119038_20130820_0000b3eaf0fa1f962321_0,Changshu4,4,714,925,31.65122815,120.7689774,-0.024978466,0.004436557,1132,322,1122,1392,1190,
2_LC08_119038_20131023_0000b3eaf0fa1f962321_0,Changshu4,4,753,984,31.65122815,120.7689774,0.034279395,0.08549323,1403,322,1182,1504,1310,
2_LC08_119038_20131108_0000b3eaf0fa1f962321_0,Changshu4,4,788,1061,31.65122815,120.7689774,0.09055118,0.088836476,1385,322,1159,1355,1155,
1_2_LE07_119038_20131116_0000b3eaf0fa1f962321_0,Changshu4,4,953,1093,31.65122815,120.7689774,0.12762871,0.099328384,1555,66,1274,1448,1203,
1_2_LE07_119038_20131202_0000b3eaf0fa1f962321_0,Changshu4,4,1134,1201,31.65122815,120.7689774,0.21032438,0.1617007,1735,66,1252,1372,1132,
1_2_LE07_119038_20140119_0000b3eaf0fa1f962321_0,Changshu4,4,1094,1195,31.65122815,120.7689774,0.19722955,0.1623439,1815,66,1308,1485,1217,
2_LC08_119038_20140127_0000b3eaf0fa1f962321_0,Changshu4,4,646,846,31.65122815,120.7689774,0.11367013,0.17338552,1499,322,1056,1452,1193,
1_2_LE07_119038_20140220_0000b3eaf0fa1f962321_0,Changshu4,4,1682,1658,31.65122815,120.7689774,0.29747292,0.0721957,1797,66,1555,1314,973,
2_LC08_119038_20140316_0000b3eaf0fa1f962321_0,Changshu4,4,554,746,31.65122815,120.7689774,0.103358045,0.19170985,1265,322,858,1228,1028,
1_2_LE07_119038_20140409_0000b3eaf0fa1f962321_0,Changshu4,4,1413,1459,31.65122815,120.7689774,0.27572757,0.1585831,2126,66,1544,1625,1207,
1_2_LE07_119038_20140527_0000b3eaf0fa1f962321_0,Changshu4,4,890,1195,31.65122815,120.7689774,0.14780886,0.25670913,2318,66,1371,2131,1721,
1_2_LE07_119038_20140628_0000b3eaf0fa1f962321_0,Changshu4,4,2342,2275,31.65122815,120.7689774,0.16045225,0.05928854,2412,66,2142,2031,1745,
2_LC08_119038_20140722_0000b3eaf0fa1f962321_0,Changshu4,4,726,945,31.65122815,120.7689774,0.15347019,0.20572206,1770,322,1166,1654,1299,
1_2_LE07_119038_20140730_0000b3eaf0fa1f962321_0,Changshu4,4,671,950,31.65122815,120.7689774,0.05954952,0.2583364,1717,66,1012,1951,1524,
1_2_LE07_119038_20141018_0000b3eaf0fa1f962321_0,Changshu4,4,571,856,31.65122815,120.7689774,0.2684054,0.30237287,1921,66,1029,1499,1108,
2_LC08_119038_20141026_0000b3eaf0fa1f962321_0,Changshu4,4,561,822,31.65122815,120.7689774,0.26492536,0.28360468,1695,322,946,1320,985,
1_2_LE07_119038_20141103_0000b3eaf0fa1f962321_0,Changshu4,4,802,977,31.65122815,120.7689774,0.17756431,0.27731094,1900,66,1075,1580,1327,
2_LC08_119038_20141111_0000b3eaf0fa1f962321_0,Changshu4,4,564,886,31.65122815,120.7689774,0.25101066,0.25608855,1702,322,1008,1365,1019,
1_2_LE07_119038_20141119_0000b3eaf0fa1f962321_0,Changshu4,4,1050,1098,31.65122815,120.7689774,0.16344464,0.19279279,1655,66,1120,1497,1190,
1_2_LE07_119038_20141205_0000b3eaf0fa1f962321_0,Changshu4,4,718,749,31.65122815,120.7689774,0.28299066,0.33437014,1716,66,856,1438,959,
2_LC08_119038_20141213_0000b3eaf0fa1f962321_0,Changshu4,4,609,822,31.65122815,120.7689774,0.21271929,0.26015952,1659,322,974,1358,1077,
2_LC08_119038_20150130_0000b3eaf0fa1f962321_0,Changshu4,4,716,1309,31.65122815,120.7689774,0.1425762,0.13439636,1743,322,1330,1581,1308,
1_2_LE07_119038_20150207_0000b3eaf0fa1f962321_0,Changshu4,4,995,1135,31.65122815,120.7689774,0.16976213,0.13932085,1795,66,1356,1641,1274,
2_LC08_119038_20150522_0000b3eaf0fa1f962321_0,Changshu4,4,673,891,31.65122815,120.7689774,0.17525105,0.26941916,1814,322,1044,1549,1273,
2_LC08_119038_20150826_0000b3eaf0fa1f962321_0,Changshu4,4,639,1028,31.65122815,120.7689774,0.197433,0.28265265,1586,322,887,1339,1063,
2_LC08_119038_20150927_0000b3eaf0fa1f962321_0,Changshu4,4,541,809,31.65122815,120.7689774,0.27605245,0.27825788,1849,322,1044,1439,1049,
2_LC08_119038_20151013_0000b3eaf0fa1f962321_0,Changshu4,4,675,897,31.65122815,120.7689774,0.2272203,0.25521037,1596,322,947,1303,1005,
1_2_LE07_119038_20151021_0000b3eaf0fa1f962321_0,Changshu4,4,614,570,31.65122815,120.7689774,0.5543478,0.26455417,858,66,499,392,246,
2_LC08_119038_20151114_0000b3eaf0fa1f962321_0,Changshu4,4,756,1058,31.65122815,120.7689774,0.23483057,0.18130419,1567,322,1086,1267,971,
2_LC08_119038_20151130_0000b3eaf0fa1f962321_0,Changshu4,4,618,886,31.65122815,120.7689774,0.17933641,0.1954023,1404,322,945,1279,977,
1_2_LE07_119038_20151208_0000b3eaf0fa1f962321_0,Changshu4,4,583,733,31.65122815,120.7689774,0.25419933,0.28,1680,66,945,1378,999,
2_LC08_119038_20160101_0000b3eaf0fa1f962321_0,Changshu4,4,446,670,31.65122815,120.7689774,0.16638225,0.2461258,1367,322,827,1151,977,
2_LC08_119038_20160202_0000b3eaf0fa1f962321_0,Changshu4,4,618,924,31.65122815,120.7689774,0.16550523,0.12911393,1338,322,1032,1149,958,
1_2_LE07_119038_20160210_0000b3eaf0fa1f962321_0,Changshu4,4,546,768,31.65122815,120.7689774,0.07692308,0.28373703,1484,66,828,1504,1272,
2_LC08_119038_20160305_0000b3eaf0fa1f962321_0,Changshu4,4,579,909,31.65122815,120.7689774,0.1703274,0.18158996,1412,322,978,1290,1001,
1_2_LE07_119038_20160414_0000b3eaf0fa1f962321_0,Changshu4,4,986,1155,31.65122815,120.7689774,0.34191886,0.24827793,2084,66,1255,1405,1022,
2_LC08_119038_20160422_0000b3eaf0fa1f962321_0,Changshu4,4,537,806,31.65122815,120.7689774,0.29163408,0.27028066,1652,322,949,1144,906,
1_2_LE07_119038_20160430_0000b3eaf0fa1f962321_0,Changshu4,4,728,917,31.65122815,120.7689774,0.3025153,0.32183513,1916,66,983,1306,1026,
1_2_LE07_119038_20160516_0000b3eaf0fa1f962321_0,Changshu4,4,603,855,31.65122815,120.7689774,0.2774275,0.3457323,2026,66,985,1428,1146,
1_2_LE07_119038_20160617_0000b3eaf0fa1f962321_0,Changshu4,4,863,1023,31.65122815,120.7689774,0.12047865,0.27751938,2060,66,1165,2048,1617,
2_LC08_119038_20160828_0000b3eaf0fa1f962321_0,Changshu4,4,417,641,31.65122815,120.7689774,0.32723492,0.2965069,1596,322,866,1059,809,
2_LC08_119038_20161202_0000b3eaf0fa1f962321_0,Changshu4,4,467,651,31.65122815,120.7689774,0.28404668,0.33183858,1485,322,745,1098,828,
1_2_LE07_119038_20170212_0000b3eaf0fa1f962321_0,Changshu4,4,682,758,31.65122815,120.7689774,0.24812734,0.24115457,1333,66,815,1135,803,
1_2_LE07_119038_20170228_0000b3eaf0fa1f962321_0,Changshu4,4,885,969,31.65122815,120.7689774,0.17193948,0.22988091,1704,66,1067,1497,1204,
2_LC08_119038_20170308_0000b3eaf0fa1f962321_0,Changshu4,4,626,849,31.65122815,120.7689774,0.1798873,0.20709534,1361,322,894,1138,946,
1_2_LE07_119038_20170401_0000b3eaf0fa1f962321_0,Changshu4,4,1602,1593,31.65122815,120.7689774,0.39220592,0.12445856,1947,66,1516,1282,850,
2_LC08_119038_20170527_0000b3eaf0fa1f962321_0,Changshu4,4,669,903,31.65122815,120.7689774,0.1478713,0.25248227,1766,322,1054,1535,1311,
1_2_LE07_119038_20170604_0000b3eaf0fa1f962321_0,Changshu4,4,820,1047,31.65122815,120.7689774,0.12969026,0.29878402,2243,66,1211,2188,1728,
2_LC08_119038_20170714_0000b3eaf0fa1f962321_0,Changshu4,4,619,821,31.65122815,120.7689774,0.18489583,0.30279168,1820,322,974,1649,1252,
1_2_LE07_119038_20170807_0000b3eaf0fa1f962321_0,Changshu4,4,1370,1451,31.65122815,120.7689774,0.23373617,0.26362917,2399,66,1398,1993,1490,
2_LC08_119038_20171103_0000b3eaf0fa1f962321_0,Changshu4,4,588,953,31.65122815,120.7689774,0.21709691,0.2043551,1438,322,950,1207,925,
1_2_LE07_119038_20171127_0000b3eaf0fa1f962321_0,Changshu4,4,853,925,31.65122815,120.7689774,0.21011673,0.23559794,1555,66,962,1241,1015,
2_LC08_119038_20171221_0000b3eaf0fa1f962321_0,Changshu4,4,487,764,31.65122815,120.7689774,0.18575476,0.23057538,1465,322,916,1263,1006,
